_id,achievement,birthCountry,century,classification,image,intro,latitude,longitude,mactutorUrl,name,number,wikiUrl,year
64a483d0af31172b762118a6,Made advances in algorithms; pioneered and coined the term structured programming; invented the semaphore; famously suggested that the GOTO statement should be considered harmful,Netherlands,20,"“programming languages” ,  “algorithms” , “software engineering”",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Edsger_Wybe_Dijkstra.jpg/220px-Edsger_Wybe_Dijkstra.jpg,"Edsger W. Dijkstra (1930-2002) was a Dutch computer scientist and mathematician. He made significant contributions to the field of computer science, particularly in the areas of algorithms, programming languages, and software engineering. Dijkstra is known for his development of the shortest path algorithm and his influential work on structured programming and concurrency control.",51.9243,4.4777,https://mathshistory.st-andrews.ac.uk/Biographies/Dijkstra/,Edsger W. Dijkstra,95,https://en.wikipedia.org/wiki/Edsger_W._Dijkstra,1968
64a483d0af31172b762118a7,"One of the original ENIAC programmers and contributed to the development of the COBOL programming language. She invented the C-10 coding system and advocated for women in computing, leaving a lasting impact on the field of computer science.",U.S.A,20,"“programming languages” , “software engineering”",https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Betty-Holbeton-circa-1950s-600dpi.jpg/220px-Betty-Holbeton-circa-1950s-600dpi.jpg,"Betty Holberton (1917-2001) was an American computer scientist and one of the original programmers of the ENIAC, one of the first general-purpose electronic computers. She made significant contributions to the development of computer programming and software engineering, including the creation of the first software application for the UNIVAC I computer. Holberton's work paved the way for the advancement of computing technology.",39.9523,-75.1652,,Betty Holberton,96,https://en.wikipedia.org/wiki/Betty_Holberton,1968
64a483d0af31172b762118a8,"He significantly contributed to the development of ALGOL 60, influenced future programming languages, and invented the ""Van Wijngaarden grammar"" for ALGOL 68. He was the founding director of the Mathematical Centre in Amsterdam, now the Centrum Wiskun",Netherlands,20,"“programming languages” , “software engineering”",https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Aad_van_Wijngaarden_%281978%29.jpg/220px-Aad_van_Wijngaarden_%281978%29.jpg,"Adriaan van Wijngaarden (1916-1987) was a Dutch mathematician and computer scientist. He is best known for his work in the development of the ALGOL programming language and the influential concept of ""grammars."" Van Wijngaarden's contributions to programming languages and compiler design have had a lasting impact on the field of computer science.",51.9243,4.4772,,Adriaan van Wijngaarden,97,https://en.wikipedia.org/wiki/Adriaan_van_Wijngaarden,1968
64a483d0af31172b762118a9,"Wrote The Art of Computer Programming and created TeX. Coined the term ""analysis of algorithms"" and made major contributions to that field, including popularizing Big O notation.",U.S.A,20,"“programming languages” ,  “algorithms” ",https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Donald_Ervin_Knuth_%28cropped%29.jpg/160px-Donald_Ervin_Knuth_%28cropped%29.jpg,"Donald Knuth (born 1938) is an American computer scientist and mathematician. He is known for his pioneering work in algorithms and the art of computer programming. Knuth is the author of the multi-volume book series ""The Art of Computer Programming,"" which is considered a fundamental resource in the field of computer science.",43.0383,-87.9063,https://mathshistory.st-andrews.ac.uk/Biographies/Knuth/,Donald Knuth,98,https://en.wikipedia.org/wiki/Donald_Knuth,1968
64a483d0af31172b762118aa,"Developed the RC 4000 multiprogramming system, which introduced the concept of an operating system kernel and the separation of policy and mechanism; effectively the first microkernel architecture.Co-developed the monitor with Tony Hoare, and created the first monitor implementation. Implemented the first form of remote procedure call in the RC 4000,and was first to propose remote procedure calls as a structuring concept for distributed computing.",Denmark,20,"“programming languages” , “operating systems” , “software engineering”",https://upload.wikimedia.org/wikipedia/commons/8/83/Per_Brinch_Hansen_-_1999.jpg,"Per Brinch Hansen (1938-2007) was a Danish computer scientist and software engineer. He made significant contributions to concurrent programming and operating systems. Hansen developed the monitor concept, which is widely used in concurrent programming languages. His work influenced the design of operating systems and played a key role in the advancement of parallel computing.",55.6771,12.51343,,Per Brinch Hansen,99,https://en.wikipedia.org/wiki/Per_Brinch_Hansen,1969
64a483d0af31172b762118ab,"Widely regarded as the father of the relational database. He formulated the fundamental principles of relational database management systems (RDBMS) and introduced the concept of data normalization. Codd's groundbreaking work on the relational model provided a theoretical framework for organizing and manipulating data, leading to the development of Structured Query Language (SQL) and the widespread adoption of relational databases. His contributions revolutionized the field of data management and laid the foundation for modern database systems. Codd received several prestigious awards for his work, including the Turing Award in 1981.",England,20,“database management systems”,https://upload.wikimedia.org/wikipedia/en/thumb/5/58/Edgar_F_Codd.jpg/150px-Edgar_F_Codd.jpg,Edgar F. Codd (1923-2003) was a British computer scientist and mathematician. He is best known for his pioneering work in the field of relational databases and the invention of the relational model for database management systems. Codd's contributions have had a profound impact on the field of data management and database technology.,50.5593,2.4423,,Edgar F. Codd,100,https://en.wikipedia.org/wiki/Edgar_F._Codd,1970
64a483d0af31172b762118ac,"Research in numerical analysis to facilitate the use of the high-speed digital computer, having received special recognition for his work in computations in linear algebra and ""backward"" error analysis.",England,20,“algorithms”,https://upload.wikimedia.org/wikipedia/en/thumb/9/95/James_H._Wilkinson.jpg/220px-James_H._Wilkinson.jpg,"James H. Wilkinson (1919-1986) was a British mathematician and computer scientist. He made significant contributions to numerical analysis and numerical linear algebra. Wilkinson developed algorithms and techniques for solving problems in numerical mathematics, including matrix eigenvalue problems. His work has had a lasting impact on scientific computing and numerical analysis.",51.3933,0.4754,https://mathshistory.st-andrews.ac.uk/Biographies/Wilkinson/,James H.Wilkinson,101,https://en.wikipedia.org/wiki/James_H._Wilkinson,1970
64a483d0af31172b762118ad,"Created the Pascal programming language, popularizing structured programming principles. He developed efficient compilers and later designed Modula and Oberon languages. Wirth received the Turing Award in 1984 for his influential contributions to programming languages and compiler design.",Switzerland,20,"“programming languages” , “software engineering”",https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Niklaus_Wirth%2C_UrGU.jpg/220px-Niklaus_Wirth%2C_UrGU.jpg,"Niklaus Wirth (born 1934) is a Swiss computer scientist known for his contributions to programming languages and software engineering. He designed several influential programming languages, including Pascal and Modula-2. Wirth emphasized simplicity, clarity, and reliability in language design, and his work has had a significant impact on the field of programming language development.",47.4983,8.7233,,Niklaus Wirth,102,https://en.wikipedia.org/wiki/Niklaus_Wirth,1970
64a483d0af31172b762118ae,"American computer scientist and pioneer in the field of compiler optimization. She was the first woman to receive the Turing Award in 2006 for her groundbreaking contributions to the theory and practice of optimizing compiler techniques. Allen's work significantly improved the performance of computer programs by developing advanced optimization algorithms and methodologies. Her research laid the foundation for modern compiler design and had a profound impact on the field of computer science. Allen was also an advocate for diversity and inclusion in computing, actively promoting the participation of women in the field.",U.S.A,20,“programming languages”,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Allen_mg_2528-3750K-b.jpg/220px-Allen_mg_2528-3750K-b.jpg,Frances E. Allen (1932-2020) was an American computer scientist and pioneer in the field of compiler optimization. She became the first woman to receive the Turing Award for her fundamental contributions to the theory and practice of optimizing compiler techniques. Allen's work significantly advanced the field of programming languages and compiler design.,44.5783,-73.5268,,Frances E. Allen,103,https://en.wikipedia.org/wiki/Frances_Allen,1970
64a483d0af31172b762118af,"Known for his work on the development of object-oriented programming and graphical user interfaces. Kay is particularly associated with his work at Xerox PARC (Palo Alto Research Center), where he played a key role in the development of the Smalltalk programming language and the influential Dynabook concept, which envisioned a portable, interactive computer for educational purposes. Kay's ideas and research have greatly influenced the design of modern computing systems and user interfaces.",U.S.A,20,"“programming languages” , “software engineering” , “human-computer interaction”",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Alan_Kay_and_the_prototype_of_the_Dynabook_%283009206205%29.jpg/220px-Alan_Kay_and_the_prototype_of_the_Dynabook_%283009206205%29.jpg,"Alan Kay (born 1940) is an American computer scientist and pioneer in the field of personal computing. He is known for his work on object-oriented programming, graphical user interfaces, and the development of the Smalltalk programming language. Kay's contributions have greatly influenced modern computing and user interface design.",42.1013,-72.5898,,Alan Kay,104,https://en.wikipedia.org/wiki/Alan_Kay,1970
64a483d0af31172b762118b0,"She worked at IBM in the 1960s and invented generalized dynamic instruction handling, a key advance used in out-of-order execution, used by most modern computer processors to improve performance",U.S.A,20,“hardware”,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Lynn_Conway_July_2006.jpg/220px-Lynn_Conway_July_2006.jpg,"Lynn Conway (born 1938) is an American computer scientist and transgender activist. She made significant contributions to computer architecture and VLSI design methodologies. Conway developed the generalized dynamic instruction handling technique, which revolutionized the design of modern computer processors. She is also a prominent advocate for transgender rights and visibility in the tech industry.",40.9123,-73.8371,,Lynn Conway,105,https://en.wikipedia.org/wiki/Lynn_Conway,1971
64a483d0af31172b762118b1,"Known for designing the world's first commercially available microprocessor, the Intel 4004. He co-founded Zilog and developed the popular Z80 microprocessor. Faggin's contributions revolutionized the field of computing and semiconductor technology, shaping the modern digital age.",Italy,20,“hardware”,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Federico_Faggin_%28cropped%29.jpg/220px-Federico_Faggin_%28cropped%29.jpg,"Federico Faggin (born 1941) is an Italian-American engineer and inventor. He is known for his role in the development of the first commercial microprocessor, the Intel 4004, and for his work on the MOS Technology 6502 microprocessor. Faggin's contributions have played a pivotal role in the advancement of computer technology.",45.5453,1.5353,,Federico Faggin,106,https://en.wikipedia.org/wiki/Federico_Faggin,1971
64a483d0af31172b762118b2,"Developed the concepts of asynchronous software, priority scheduling, end-to-end testing, and human-in-the-loop decision capability, such as priority displays which then became the foundation for ultra-reliable software design",U.S.A,20,“software engineering”,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Margaret_Hamilton_1995.jpg/220px-Margaret_Hamilton_1995.jpg,Margaret Hamilton (born 1936) is an American computer scientist and systems engineer. She led the software engineering division of the Apollo space program and developed the on-board flight software for the Apollo spacecraft. Hamilton's work was crucial for the success of the Moon landing missions and has had a lasting impact on software engineering and systems development.,38.5563,86.4684,,Margaret Hamilton,107,https://en.wikipedia.org/wiki/Margaret_Hamilton_(software_engineer),1971
64a483d0af31172b762118b3,"known for his foundational work in mathematical logic, type theory, and constructive mathematics. Martin-Löf's development of dependent type theory laid the groundwork for formal verification and programming languages. His contributions have had a profound impact on computer science, particularly in the areas of programming language design, proof theory, and formal methods.",Sweden,20,"“type theory”, “mathematics”",https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Per_MartinLoef.jpg/220px-Per_MartinLoef.jpg,"Per Martin-Löf (born 1942) is a Swedish logician, mathematician, and philosopher. He is known for his foundational work in mathematical logic, particularly in the development of intuitionistic type theory. Martin-Löf's contributions to the field of logic and constructive mathematics have had a significant impact on computer science, programming language theory, and formal verification.",59.3294,18.0684,,Per Martin-Löf,108,https://en.wikipedia.org/wiki/Per_Martin-L%C3%B6f,1971
64a483d0af31172b762118b4,"Designed the Intel 4004, the first commercial microprocessor,as well as the Intel 8080, Zilog Z80 and Zilog Z8000 microprocessors, and the Intel 8259, 8255, 8253, 8257 and 8251 chips.",Japan,20,“hardware”,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Masatoshi_Shima_%28cropped%29.jpg/220px-Masatoshi_Shima_%28cropped%29.jpg,"Masatoshi Shima (born 1943) is a Japanese electrical engineer and computer architect. He was a key member of the team that developed the Intel 4004, the world's first commercially available microprocessor. Shima's contributions to microprocessor design have been instrumental in shaping the field of computer architecture and advancing the capabilities of modern computing devices.",34.9753,138.3827,,Masatoshi Shima,109,https://en.wikipedia.org/wiki/Masatoshi_Shima,1971
64a483d0af31172b762118b5,"Stallman launched the GNU Project in September 1983 to create a Unix-like computer operating system composed entirely of free software. With this, he also launched the free software movement.",U.S.A,20,“software”,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Richard_Stallman_at_LibrePlanet_2019.jpg/220px-Richard_Stallman_at_LibrePlanet_2019.jpg,"Richard Stallman (born 1953) is an American software developer and free software advocate. He founded the Free Software Foundation and initiated the GNU Project, aiming to create a free and open-source operating system. Stallman has been instrumental in promoting the principles of software freedom, open collaboration, and user autonomy in the digital world.",40.7123,-74.006,,Richard Stallman,110,https://en.wikipedia.org/wiki/Richard_Stallman,1972
64a483d0af31172b762118b6,"Introduced the theory of data-flow analysis in optimizing compilers (global expression optimization, Kildall's method). Worked on instruction set emulators (INTERP), found an innovative software relocation method (page boundary relocation), and laid the foundation to the concepts of binary recompilation (XLT86). Developed the first high-level programming language and compiler for microcomputers (PL/M) and the first mainstream operating system for microcomputers (CP/M). Invented the concept of a hardware abstraction layer called the BIOS, with both conceptually laying the foundation to all DOS-based operating systems on personal computers. Worked on diskette track buffering schemes, read-ahead algorithms, virtual disk drives, and file system caching. Developed the first computer interface for video disks and pioneered CD-ROM file systems, introducing the first encyclopedia for computers (The Electronic Encyclopedia). Pioneered a modular PBX communication system integrating land-lines with mobile phones (Intelliphone) and to remotely connect with home appliances.",U.S.A,20,“operating systems”,https://upload.wikimedia.org/wikipedia/en/thumb/4/47/GaryKildall.jpg/220px-GaryKildall.jpg,"Gary Kildall (1942-1994) was an American computer scientist and entrepreneur. He developed the CP/M operating system, which became one of the most popular operating systems for early microcomputers. Kildall's work laid the foundation for modern operating systems, and he played a key role in the early development of the personal computer industry.",47.6063,-122.3322,,Gary Kildall,111,https://en.wikipedia.org/wiki/Gary_Kildall,1972
64a483d0af31172b762118b7,"He is considered to be the ""father of the personal computer"" for his 1973 creation along with French inventor François Gernelle of the Micral N microcomputer based on an Intel 8008 processor, one of the world's first commercial microcomputers.",Vietnam,20,"“personal computing” , “hardware”",https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/Andre_TRUONG.jpg/220px-Andre_TRUONG.jpg,"André Trương Trọng Thi (1936–2005) was a Vietnamese-French computer engineer credited as the ""father of the personal computer."" He co-created the Micral N microcomputer in 1973, utilizing an Intel 8008 processor. The Micral N is recognized as one of the first commercial microcomputers and played a pivotal role in the development of personal computing technology.",10.7543,106.6583,,André Truong Trong Thi,112,https://en.wikipedia.org/wiki/Andr%C3%A9_Truong_Trong_Thi,1972
64a483d0af31172b762118b8,"He is renowned for inventing the Micral N, the first micro-computer using a micro-processor. Gernelle's career includes working at Intertechnique and R2E, where he designed the Micral N and several other microcomputers. He later joined Bull Micral before founding his own company, FORUM International, focused on creating professional computers powered by Prologue OS. Gernelle's contributions have played a significant role in the development of microcomputers and computer systems.",France,20,"“personal computing” , “hardware”",https://inventioneurope.files.wordpress.com/2016/10/francois_gernelle_1972.jpg?w=663,"François Gernelle is a French inventor and computer engineer known for his contributions to the development of the Micral N, one of the world's first commercial microcomputers. Alongside André Trương Trọng Thi, Gernelle co-created the Micral N in 1973, which utilized an Intel 8008 processor and played a significant role in the advancement of personal computing.",48.864713,2.349013,,François  Gernelle,113,https://en.wikipedia.org/wiki/Fran%C3%A7ois_Gernelle,1972
64a483d0af31172b762118b9,"Renowned for his work in database management systems. He developed the Integrated Data Store (IDS), introduced the Bachman Diagram and Data Structure Diagram (DSD), and received the Turing Award for his significant contributions to the field.",U.S.A,20,“database management systems”,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Charles_Bachman_2012.jpg/150px-Charles_Bachman_2012.jpg,"Charles Bachman (born 1924) is an American computer scientist and pioneer in the field of database management systems. He developed the Integrated Data Store (IDS), an influential network model database management system. Bachman's work on data structures and database design has greatly influenced the field of data management and laid the foundation for modern database systems.",39.1833,-96.5713,,Charles Bachman,114,https://en.wikipedia.org/wiki/Charles_Bachman,1973
64a483d0af31172b762118ba,"Developed the first differential analyzer using transistors; developed one of the first machine-learning algorithms for character and image recognition; invented of one of the first minicomputers, the K-202",Italy,20,“hardware”,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Jacek_Karpi%C5%84ski.jpg/220px-Jacek_Karpi%C5%84ski.jpg,"Jacek Karpinski (born 1934) is a Polish mathematician and computer scientist. He made significant contributions to the field of computational complexity theory, particularly in the study of polynomial-time algorithms and circuit complexity. Karpinski's work has advanced our understanding of the inherent complexity of computational problems and has had a lasting impact on theoretical computer science.",45.0703,7.6863,,Jacek Karpinski,115,https://en.wikipedia.org/wiki/Jacek_Karpi%C5%84ski,1973
64a483d0af31172b762118bb,"American computer scientist and electrical engineer who made significant contributions to the development of personal computing and networking technologies. He was a key member of the team at Xerox PARC (Palo Alto Research Center) that developed the Alto, an early personal computer, and the Ethernet, a widely used networking technology. Thacker also played a crucial role in the development of the Xerox Star, one of the first commercial workstations with a graphical user interface. He received several prestigious awards for his contributions, including the Turing Award in 2009, for his pioneering work in the design and realization of computer systems and networks.",U.S.A,20,"“hardware” , “communication” , “networking”",https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Chuckthacker_%28cropped%29.jpg/220px-Chuckthacker_%28cropped%29.jpg,"Charles P. Thacker (1943-2017) was an American computer scientist and hardware designer. He played a key role in the development of personal computing and graphical user interfaces. Thacker co-invented the Xerox Alto, one of the first computers to feature a graphical user interface. His contributions have had a lasting impact on computer design and human-computer interaction.",34.1473,-118.1445,,Charles P. Thacker,116,https://en.wikipedia.org/wiki/Charles_P._Thacker,1973
64a483d0af31172b762118bc,"Computer generated imagery (CGI) and 3D graphics pioneer who developed texture mapping, the Catmull-Clark subdivision surface algorithm (with Jim Clark), and the Catmull-Rom spline (with Raphael Rom. Former vice president of Industrial Light & Magic and co-founder of and former president of Pixar",U.S.A,20,“computer graphics”,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Ed_Catmull_at_Web_Summit_2015_%28cropped%29.jpg/220px-Ed_Catmull_at_Web_Summit_2015_%28cropped%29.jpg,Edwin Catmull (born 1945) is an American computer scientist and co-founder of Pixar Animation Studios. He is known for his contributions to computer graphics and computer animation. Catmull's work in developing algorithms and techniques for rendering and modeling has revolutionized the field of computer animation and has earned him numerous accolades and awards.,39.2663,-81.5615,,Edwin Catmull,117,https://en.wikipedia.org/wiki/Edwin_Catmull,1974
64a483d0af31172b762118bd,"Lead team that defined a simple text file format for Internet host names, which became the Domain Name System; her group became the naming authority for the top-level domains of .mil, .gov, .edu, .org, and .com",U.S.A,20,“internet”,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/ElizabethFeinler-2011.jpg/220px-ElizabethFeinler-2011.jpg,"Elizabeth Feinler is an American computer scientist and pioneer in the field of internet technology. She played a key role in the development of the ARPANET, the precursor to the internet, and was instrumental in establishing the first internet address registry. Feinler's work has had a lasting impact on the growth and organization of the internet.",40.064,-80.7203,,Elizabeth Feinler,118,https://en.wikipedia.org/wiki/Elizabeth_J._Feinler,1974
64a483d0af31172b762118be,"Formulated algorithms to solve many fundamental problems in distributed systems (e.g. the bakery algorithm).
Developed the concept of a logical clock, enabling synchronization between distributed entities based on the events through which they communicate. Created LaTeX.",U.S.A,20,“distributed computing”,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Leslie_Lamport.jpg/220px-Leslie_Lamport.jpg,"Leslie Lamport (born 1941) is an American computer scientist known for his contributions to distributed systems and concurrent computing. He developed the Paxos algorithm for achieving consensus in a distributed system, which has become a fundamental building block of distributed computing. Lamport has received numerous awards for his influential work in computer science.",40.7129,-74.0069,,Leslie Lamport,119,https://en.wikipedia.org/wiki/Leslie_Lamport,1974
64a483d0af31172b762118bf,"Known for his significant contributions to database and transaction processing systems, including the development of ACID properties and the concept of ""Online Transaction Processing."" He received the Turing Award in 1998. Gray mysteriously disappeared while sailing in 2007, leaving a lasting legacy in computer science.",U.S.A,20,"“database management systems” ,”distributed computing”",https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Jim_Gray_Computing_in_the_21st_Century_2006.jpg/220px-Jim_Gray_Computing_in_the_21st_Century_2006.jpg,"Jim Gray (1944-2007) was an American computer scientist and database researcher. He made significant contributions to the field of database management systems, including the development of transaction processing and data warehousing techniques. Gray received the Turing Award for his seminal contributions to database and transaction processing research.",37.7743,-122.4193,https://mathshistory.st-andrews.ac.uk/Biographies/Gray_James/,Jim Gray,120,https://en.wikipedia.org/wiki/Jim_Gray_(computer_scientist),1974
64a483d0af31172b762118c0,"Distinguished computer scientist and information retrieval specialist. Salton is widely regarded as the father of modern information retrieval. His pioneering work led to the development of the vector space model, which revolutionized document ranking and retrieval. Salton's contributions in the field of information retrieval have had a profound impact on search engines, text mining, and text analysis, shaping the way we access and utilize information in the digital age.",Germany,20,"“information retrieval” , “text processing”",https://www.gf.org/wp-content/uploads/2014/07/Gerard-Salton-Computer-Science-1962_250x250.jpg,"Gerard Salton (1927-1995) was an American computer scientist and pioneer in the field of information retrieval. He developed the Vector Space Model, a foundational concept in modern information retrieval systems. Salton's work revolutionized the field and laid the groundwork for techniques used in search engines and text mining applications today.",49.4523,11.0767,,Gerard Salton,121,https://en.wikipedia.org/wiki/Gerard_Salton,1975
64a483d0af31172b762118c1,"Developed pioneering computational speech synthesis systems for use in the experimental study of speech perception and production, including articulatory synthesis and sinewave synthesis. Also designed the HADES signal processing system, a predecessor of MATLAB.",U.S.A,20,"“cognitive neuroscience” , “human communication”",https://upload.wikimedia.org/wikipedia/commons/3/3c/Philip_E._Rubin_2005.jpg,"Philip Rubin is an American cognitive scientist and neuroscientist. He has made significant contributions to the study of auditory perception, speech recognition, and the neurobiology of language. Rubin has served in various leadership roles in academia and research organizations, working to advance our understanding of the human brain and cognition.",40.7353,-74.1724,,Philip Rubin ,122,https://en.wikipedia.org/wiki/Philip_Rubin,1975
64a483d0af31172b762118c2,"Fundamental contributions to modern cryptography. Diffie and Hellman's groundbreaking 1976 paper ""New Directions in Cryptography introduced the ideas of public-key cryptography and digital signatures, the foundation of security protocols used on the Internet today.",U.S.A,20,"“cryptography” ,”network security”",https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Whitfield_Diffie_Royal_Society.jpg/220px-Whitfield_Diffie_Royal_Society.jpg,"Whitfield Diffie (born 1944) is an American cryptographer and one of the pioneers of public-key cryptography. He, along with Martin Hellman, introduced the concept of asymmetric encryption, which revolutionized secure communication over the internet. Diffie's work laid the foundation for modern cryptographic protocols and played a crucial role in ensuring digital privacy and security.",38.9073,-77.0363,,Whitfield Diffie,123,https://en.wikipedia.org/wiki/Whitfield_Diffie,1976
64a483d0af31172b762118c3,"Fundamental contributions to modern cryptography. Diffie and Hellman's groundbreaking 1976 paper, ""New Directions in Cryptography,Introduced the ideas of public-key cryptography and digital signatures, the foundation for security protocols on the Internet today.",U.S.A,20,"“cryptography” ,”network security”",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Martin-Hellman.jpg/220px-Martin-Hellman.jpg,"Martin Hellman (born 1945) is an American cryptographer and one of the pioneers of public-key cryptography. Alongside Whitfield Diffie, he introduced the concept of asymmetric encryption, which transformed the field of cryptography. Hellman's contributions have been vital in ensuring secure communication, digital privacy, and the development of cryptographic protocols widely used today.",40.7123,-74.0066,,Martin Hellman,124,https://en.wikipedia.org/wiki/Martin_Hellman,1976
64a483d0af31172b762118c4,"The joint paper ""Finite Automata and Their Decision Problems,""which introduced the idea of nondeterministic machines, which has proved to be an enormously valuable concept. Their (Scott & Rabin) classic paper has been a continuous source of inspiration for subsequent work in this field.",Germany,20,"“cryptography” , “algorithms”",https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/M_O_Rabin.jpg/220px-M_O_Rabin.jpg,"Michael O. Rabin (born 1931) is an Israeli computer scientist and mathematician. He made significant contributions to theoretical computer science, particularly in the fields of algorithms, automata theory, and cryptography. Rabin co-developed the famous Miller-Rabin primality test and received the Turing Award for his influential work in the field of computer science.",51.1073,17.0385,,Michael O. Rabin ,125,https://en.wikipedia.org/wiki/Michael_O._Rabin,1976
64a483d0af31172b762118c5,"The joint paper ""Finite Automata and Their Decision Problems,"" which introduced the idea of nondeterministic machines, which has proved to be an enormously valuable concept. Their (Scott & Rabin) classic paper has been a continuous source of inspiration for subsequent work in this field.",U.S.A,20,“formal models”,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Scott_Dana_small.jpg/220px-Scott_Dana_small.jpg,"Dana Scott (born 1932) is an American mathematician and computer scientist. He is known for his contributions to the field of theoretical computer science, particularly in the area of semantics of programming languages. Scott's work on lambda calculus and denotational semantics has had a significant impact on the foundations of programming languages and mathematical logic.",37.8714,-122.27309,,Dana Scott,126,https://en.wikipedia.org/wiki/Dana_Scott,1976
64a483d0af31172b762118c6,"Co-inventor of the RSA encryption algorithm. Adleman's groundbreaking work in cryptography has paved the way for secure communication and digital privacy. He is also known for his contributions to DNA computing, demonstrating the potential of using DNA molecules for complex computational tasks. Adleman's innovative research has had a profound impact on both computer science and biology.",U.S.A,20,"“cryptography” , “DNA computing”",https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Len-mankin-pic.jpg/220px-Len-mankin-pic.jpg,"Leonard Adleman (born 1945) is an American computer scientist and molecular biologist. He is known for his role in developing the RSA encryption algorithm, one of the most widely used encryption methods. Adleman's work on computational biology and DNA computing has also contributed to advancements in the field of biotechnology and molecular computing.",37.7743,-122.4194,https://mathshistory.st-andrews.ac.uk/Biographies/Adleman/,Leonard Adleman,127,https://en.wikipedia.org/wiki/Leonard_Adleman,1977
64a483d0af31172b762118c7,"Co-inventor of the widely used RSA encryption algorithm. Rivest's contributions to cryptography have revolutionized secure communication and digital privacy. His expertise and research have significantly advanced the field, paving the way for secure transactions, data protection, and modern cryptographic protocols.",U.S.A,20,"“cryptography” , “computer security”",https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Ronald_L_Rivest_photo.jpg/220px-Ronald_L_Rivest_photo.jpg,"Ron Rivest (born 1947) is an American cryptographer and computer scientist. He is best known as one of the co-creators of the RSA encryption algorithm, along with Adi Shamir and Leonard Adleman. Rivest has made significant contributions to cryptography, computer security, and algorithm design, earning numerous awards and honors for his work.",42.8144,-73.9394,,Ron Rivest,128,https://en.wikipedia.org/wiki/Ron_Rivest,1977
64a483d0af31172b762118c8,"He is one of the pioneers of modern cryptography and is best known as a co-inventor of the RSA encryption algorithm, along with Ron Rivest and Leonard Adleman. Shamir has made significant contributions to the field of computer science, particularly in the areas of cryptography, computer security, and algorithms. His work has had a profound impact on the field and has been instrumental in ensuring the security of digital communication and transactions.",Israel,20,"“cryptography” , “computer security”",https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Adi_Shamir_Royal_Society.jpg/220px-Adi_Shamir_Royal_Society.jpg,"Adi Shamir (born 1952) is an Israeli cryptographer and computer scientist. He is one of the co-creators of the RSA encryption algorithm, along with Ron Rivest and Leonard Adleman. Shamir has made significant contributions to the field of cryptography, particularly in the areas of secret sharing and the development of various cryptographic protocols.",32.0854,34.7814,,Adi Shamir,129,https://en.wikipedia.org/wiki/Adi_Shamir,1977
64a483d0af31172b762118c9,"With Bob Kahn, designed the Transmission Control Protocol and Internet Protocol (TCP/IP), the primary data communication protocols of the Internet and other computer networks",U.S.A,20,“internet”,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Dr_Vint_Cerf_ForMemRS_%28cropped%29.jpg/220px-Dr_Vint_Cerf_ForMemRS_%28cropped%29.jpg,"Vint Cerf (born 1943) is an American computer scientist and one of the pioneers of the internet. He co-developed the TCP/IP protocols that form the foundation of the internet's architecture. Cerf has been instrumental in shaping the internet's growth and expansion and is often referred to as one of the ""fathers of the internet.”",41.3084,-72.9279,,Vint Cerf,130,https://en.wikipedia.org/wiki/Vint_Cerf,1978
